2021-09-13T09:48:43.224+09:00,dedka,IdeState,Active,HW 2,Dialog,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,4,Default task
2021-09-13T09:48:44.231+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,4,Default task
2021-09-13T09:48:45.253+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,4,Default task
2021-09-13T09:48:46.257+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,4,Default task
2021-09-13T09:48:47.262+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,4,Default task
2021-09-13T09:48:48.271+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,4,Default task
2021-09-13T09:48:48.607+09:00,dedka,KeyEvent,112:80:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,4,Default task
2021-09-13T09:48:48.791+09:00,dedka,KeyEvent,117:85:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,5,Default task
2021-09-13T09:48:49.278+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,6,Default task
2021-09-13T09:48:50.292+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,6,Default task
2021-09-13T09:48:50.388+09:00,dedka,KeyEvent,98:66:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,6,Default task
2021-09-13T09:48:51.126+09:00,dedka,Action,EditorChooseLookupItem,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,7,Default task
2021-09-13T09:48:51.194+09:00,dedka,KeyEvent,10:10:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,11,Default task
2021-09-13T09:48:51.304+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,11,Default task
2021-09-13T09:48:52.308+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,11,Default task
2021-09-13T09:48:52.358+09:00,dedka,KeyEvent,115:83:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,11,Default task
2021-09-13T09:48:52.578+09:00,dedka,KeyEvent,116:84:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,12,Default task
2021-09-13T09:48:52.669+09:00,dedka,KeyEvent,97:65:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,13,Default task
2021-09-13T09:48:53.246+09:00,dedka,Action,EditorChooseLookupItem,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,14,Default task
2021-09-13T09:48:53.283+09:00,dedka,KeyEvent,10:10:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,18,Default task
2021-09-13T09:48:53.317+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,18,Default task
2021-09-13T09:48:54.323+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,18,Default task
2021-09-13T09:48:55.327+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,18,Default task
2021-09-13T09:48:56.160+09:00,dedka,KeyEvent,118:86:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,18,Default task
2021-09-13T09:48:56.225+09:00,dedka,KeyEvent,111:79:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,19,Default task
2021-09-13T09:48:56.337+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,20,Default task
2021-09-13T09:48:56.838+09:00,dedka,Action,EditorChooseLookupItem,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,20,Default task
2021-09-13T09:48:56.876+09:00,dedka,KeyEvent,10:10:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,23,Default task
2021-09-13T09:48:57.342+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,23,Default task
2021-09-13T09:48:57.650+09:00,dedka,KeyEvent,109:77:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,23,Default task
2021-09-13T09:48:57.734+09:00,dedka,KeyEvent,97:65:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,24,Default task
2021-09-13T09:48:58.319+09:00,dedka,KeyEvent,105:73:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,25,Default task
2021-09-13T09:48:58.351+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,26,Default task
2021-09-13T09:48:58.531+09:00,dedka,KeyEvent,110:78:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,26,Default task
2021-09-13T09:48:59.209+09:00,dedka,KeyEvent,65535:16:1,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,27,Default task
2021-09-13T09:48:59.282+09:00,dedka,KeyEvent,40:57:1,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,27,Default task
2021-09-13T09:48:59.407+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,FactorialMain::main,1,28,Default task
2021-09-13T09:48:59.508+09:00,dedka,KeyEvent,65535:16:1,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,FactorialMain::main,1,28,Default task
2021-09-13T09:48:59.557+09:00,dedka,KeyEvent,83:83:1,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,FactorialMain::main,1,28,Default task
2021-09-13T09:48:59.769+09:00,dedka,KeyEvent,116:84:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,FactorialMain::main,1,29,Default task
2021-09-13T09:48:59.945+09:00,dedka,KeyEvent,114:82:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,FactorialMain::main,1,30,Default task
2021-09-13T09:49:00.014+09:00,dedka,KeyEvent,105:73:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,,1,31,Default task
2021-09-13T09:49:00.079+09:00,dedka,KeyEvent,110:78:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,FactorialMain::main,1,32,Default task
2021-09-13T09:49:00.179+09:00,dedka,KeyEvent,103:71:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,FactorialMain::main,1,33,Default task
2021-09-13T09:49:00.421+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,FactorialMain::main,1,34,Default task
2021-09-13T09:49:00.712+09:00,dedka,KeyEvent,91:91:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/FactorialMain.java,FactorialMain::main,1,34,Default task
