2021-09-13T10:29:25.622+09:00,dedka,KeyEvent,10:10:0,,,,,-1,-1,
2021-09-13T10:29:25.739+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,0,22,Default task
2021-09-13T10:29:26.739+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,0,22,Default task
2021-09-13T10:29:27.755+09:00,dedka,IdeState,Inactive,,,,,-1,-1,
2021-09-13T10:29:28.765+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,2,0,Default task
2021-09-13T10:29:29.770+09:00,dedka,IdeState,Active,HW 2,Popup,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,2,0,Default task
2021-09-13T10:29:30.785+09:00,dedka,IdeState,Active,HW 2,Popup,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,2,0,Default task
2021-09-13T10:29:31.789+09:00,dedka,IdeState,Active,HW 2,Popup,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,2,0,Default task
2021-09-13T10:29:32.795+09:00,dedka,IdeState,Active,HW 2,Popup,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,2,0,Default task
2021-09-13T10:29:33.462+09:00,dedka,Action,Clear Tracking Log,,,,,-1,-1,
2021-09-13T10:29:33.799+09:00,dedka,IdeState,Active,HW 2,Dialog,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,2,0,Default task
2021-09-13T10:29:34.802+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,2,0,Default task
2021-09-13T10:29:35.810+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,2,0,Default task
2021-09-13T10:29:36.816+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,0,23,Default task
2021-09-13T10:29:37.013+09:00,dedka,Action,EditorEnter,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,0,23,Default task
2021-09-13T10:29:37.025+09:00,dedka,KeyEvent,10:10:0,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,1,4,Default task
2021-09-13T10:29:37.820+09:00,dedka,IdeState,Active,HW 2,Editor,C:/Users/dedka/IdeaProjects/HW 2/src/MathMain.java,,1,4,Default task
2021-09-13T10:29:38.825+09:00,dedka,IdeState,Inactive,,,,,-1,-1,
2021-09-13T10:29:39.831+09:00,dedka,IdeState,Inactive,,,,,-1,-1,
2021-09-13T10:29:40.840+09:00,dedka,IdeState,Inactive,,,,,-1,-1,
2021-09-13T10:29:41.848+09:00,dedka,IdeState,Inactive,,,,,-1,-1,
2021-09-13T10:29:42.858+09:00,dedka,IdeState,Inactive,,,,,-1,-1,
2021-09-13T10:29:43.868+09:00,dedka,IdeState,Inactive,,,,,-1,-1,
2021-09-13T10:29:44.882+09:00,dedka,IdeState,Inactive,,,,,-1,-1,
2021-09-13T10:29:45.886+09:00,dedka,IdeState,Inactive,,,,,-1,-1,
